HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,OnboardSpending
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,False,TRAPPIST-1e,31.0,False,127.0,76.0,976.0,118.0,0.0,False,E,S,1297.0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,False,TRAPPIST-1e,35.0,False,771.0,0.0,183.0,0.0,0.0,False,E,P,954.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,819.0,835.0,266.0,4056.0,False,C,S,5976.0
Earth,False,TRAPPIST-1e,13.0,False,0.0,671.0,0.0,8.0,0.0,True,G,P,679.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,717.0,0.0,0.0,0.0,False,F,P,717.0
Europa,False,TRAPPIST-1e,37.0,False,0.0,4616.0,339.0,2008.0,175.0,True,C,S,7138.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,1362.0,0.0,1267.0,0.0,True,F,S,2629.0
Earth,False,TRAPPIST-1e,34.0,False,228.0,0.0,150.0,15.0,1.0,False,G,P,394.0
Mars,False,55 Cancri e,21.0,False,861.0,0.0,310.0,0.0,0.0,False,F,P,1171.0
Earth,False,TRAPPIST-1e,38.0,False,395.0,1035.0,0.0,0.0,4.0,True,G,S,1434.0
Mars,False,TRAPPIST-1e,31.0,False,1979.0,0.0,2.0,112.0,0.0,False,F,S,2093.0
Mars,False,TRAPPIST-1e,61.0,False,1143.0,0.0,580.0,0.0,0.0,False,D,S,1723.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,564.0,25.0,158.0,62.0,False,G,P,809.0
Earth,False,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,744.0,False,F,P,744.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Europa,False,55 Cancri e,38.0,False,0.0,201.0,0.0,1308.0,4085.0,False,E,P,5594.0
Earth,False,TRAPPIST-1e,31.0,False,3.0,0.0,0.0,747.0,43.0,True,F,P,793.0
Earth,False,TRAPPIST-1e,41.0,False,699.0,0.0,0.0,2.0,31.0,True,F,S,732.0
Europa,False,TRAPPIST-1e,29.0,False,19.0,4900.0,6.0,6324.0,2056.0,False,B,S,13305.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,23.0,30.0,815.0,False,F,P,868.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,845.0,4.0,470.0,True,F,S,1319.0
Earth,False,TRAPPIST-1e,30.0,False,0.0,123.0,0.0,1.0,784.0,False,G,S,908.0
Mars,False,TRAPPIST-1e,40.0,False,2081.0,1.0,0.0,0.0,25.0,False,E,S,2107.0
Mars,False,TRAPPIST-1e,59.0,False,126.0,0.0,127.0,11.0,1393.0,False,F,S,1657.0
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,41.0,False,18.0,714.4862536656891,35.0,0.0,845.0,False,F,P,1612.4862536656892
Earth,False,55 Cancri e,36.0,False,695.0,714.4862536656891,0.0,0.0,0.0,False,F,P,1409.4862536656892
Earth,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,908.0,0.0,False,G,S,908.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,4.0,336.0,304.0,0.0,False,F,S,644.0
Earth,False,TRAPPIST-1e,50.0,False,0.0,896.0,1.0,0.0,5.0,True,F,S,902.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,335.0,0.0,818.0,3014.0,False,A,P,4167.0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S,0.0
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,56.0,False,0.0,605.0,0.0,179.0,0.0,False,G,P,784.0
Europa,False,55 Cancri e,25.0,False,0.0,1538.0,97.0,530.0,35.0,False,A,P,2200.0
Europa,False,TRAPPIST-1e,13.0,False,0.0,100.0,12253.0,6.0,80.0,True,B,S,12439.0
Europa,False,55 Cancri e,53.0,False,0.0,2606.0,0.0,1170.0,0.0,True,B,S,3776.0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,18.0,False,289.0,1809.0,3.0,2.0,2.0,True,F,S,2105.0
Earth,False,TRAPPIST-1e,38.0,False,115.0,125.0,0.0,202.0,0.0,True,G,S,442.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,B,P,0.0
Europa,False,TRAPPIST-1e,56.0,False,0.0,13561.0,0.0,2.0,4088.0,True,B,P,17651.0
Earth,False,TRAPPIST-1e,47.0,False,285.0,600.0,3.0,0.0,640.0,False,F,S,1528.0
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,PSO J318.5-22,27.0,False,0.0,67.0,661.0,0.0,0.0,True,F,P,728.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,666.0,0.0,0.0,58.0,False,F,P,724.0
Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,35.0,False,102.0,780.0,6.0,0.0,0.0,True,G,S,888.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,False,TRAPPIST-1e,24.0,False,2.0,0.0,0.0,52.0,638.0,False,F,P,692.0
Earth,False,TRAPPIST-1e,62.0,False,94.0,267.0,2341.0,94.0,0.0,True,F,S,2796.0
Mars,False,TRAPPIST-1e,25.0,False,68.0,0.0,3700.0,0.0,0.0,True,D,P,3768.0
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,False,PSO J318.5-22,25.0,False,166.0,0.0,520.0,0.0,0.0,False,F,S,686.0
Earth,False,TRAPPIST-1e,21.0,False,588.0,0.0,17.0,0.0,1548.0,False,F,P,2153.0
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Earth,False,55 Cancri e,41.0,False,635.0,0.0,7.0,0.0,0.0,True,E,P,642.0
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,PSO J318.5-22,20.0,False,0.0,90.0,561.0,2.0,0.0,True,F,P,653.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,2532.0,1.0,0.0,59.0,10.0,True,F,P,2602.0
Europa,False,TRAPPIST-1e,35.0,False,345.0,4514.0,0.0,0.0,421.0,True,C,S,5280.0
Earth,False,PSO J318.5-22,22.0,False,0.0,115.0,273.0,485.74408365437534,218.0,True,G,S,1091.7440836543753
Earth,False,55 Cancri e,43.0,False,0.0,0.0,642.0,0.0,8.0,True,F,P,650.0
Earth,False,55 Cancri e,54.0,False,752.0,0.0,44.0,14.0,0.0,False,G,P,810.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,TRAPPIST-1e,44.0,False,1175.0,0.0,13.0,642.0,498.0,False,G,P,2328.0
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,55 Cancri e,15.0,False,3.0,854.0,23.0,0.0,0.0,False,F,P,880.0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,272.0,394.0,50.0,False,F,P,716.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,1044.0,0.0,2.0,4.0,True,F,S,1050.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,1891.0,0.0,2167.0,0.0,False,C,P,4058.0
Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,TRAPPIST-1e,17.0,False,0.0,1339.0,26.0,244.0,15.0,False,C,P,1624.0
Europa,False,55 Cancri e,45.0,False,0.0,313.0,1791.0,414.0,1675.0,False,C,P,4193.0
Mars,False,TRAPPIST-1e,27.0,False,1228.0,0.0,0.0,0.0,0.0,False,F,S,1228.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.0,24.0,0.0,672.0,False,F,S,702.0
Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,PSO J318.5-22,29.0,False,2.0,3.0,1501.0,26.0,0.0,True,F,S,1532.0
Earth,False,TRAPPIST-1e,16.0,False,350.53903958944284,0.0,265.0,0.0,0.0,False,F,S,615.5390395894428
Earth,False,TRAPPIST-1e,48.0,False,12.0,0.0,0.0,0.0,796.0,False,G,P,808.0
Earth,False,PSO J318.5-22,39.0,False,0.0,69.0,29.0,424.0,18.0,False,F,S,540.0
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,47.0,False,590.0,0.0,47.0,3.0,53.0,False,F,P,693.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,402.0,25.0,9.0,373.0,0.0,False,G,P,809.0
Earth,False,TRAPPIST-1e,35.0,False,90.0,0.0,655.0,43.0,16.0,False,F,P,804.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,827.0,0.0,0.0,True,G,S,827.0
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,TRAPPIST-1e,18.0,False,4.0,1337.0,0.0,0.0,182.0,False,B,P,1523.0
Europa,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,55 Cancri e,35.0,False,0.0,2504.0,0.0,0.0,5496.0,False,B,P,8000.0
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,649.0,0.0,239.0,True,G,S,888.0
Earth,False,TRAPPIST-1e,27.0,False,17.0,65.0,74.0,1548.0,18.0,False,G,S,1722.0
Earth,False,55 Cancri e,28.0,False,32.0,0.0,304.0,291.0,2.0,True,E,P,629.0
Earth,False,TRAPPIST-1e,37.0,False,864.0,35.0,0.0,0.0,0.0,False,F,S,899.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,31.0,False,1002.0,0.0,270.12864211105006,0.0,0.0,True,F,S,1272.12864211105
Mars,False,55 Cancri e,14.0,False,1880.0,0.0,15.0,0.0,0.0,False,E,S,1895.0
Mars,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,PSO J318.5-22,30.0,False,77.0,71.0,1147.0,0.0,0.0,False,E,P,1295.0
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,45.0,False,1595.0,0.0,0.0,0.0,13.0,False,E,P,1608.0
Europa,False,TRAPPIST-1e,29.0,False,0.0,841.0,0.0,1733.0,11.0,False,E,P,2585.0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Europa,False,TRAPPIST-1e,25.0,False,0.0,4.0,0.0,1525.0,475.0,False,E,P,2004.0
Earth,False,TRAPPIST-1e,60.0,False,707.0,24.0,0.0,0.0,170.0,False,F,P,901.0
Earth,False,PSO J318.5-22,24.0,False,61.0,0.0,0.0,0.0,1495.0,False,E,P,1556.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,False,TRAPPIST-1e,36.0,False,350.53903958944284,361.0,512.0,34.0,0.0,True,G,P,1257.5390395894428
Earth,False,55 Cancri e,22.0,False,0.0,833.0,381.0,0.0,12.0,True,F,S,1226.0
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,False,TRAPPIST-1e,57.0,False,0.0,218.0,0.0,8522.0,0.0,False,C,P,8740.0
Europa,False,TRAPPIST-1e,30.0,False,0.0,714.4862536656891,335.0,143.0,764.0,True,C,P,1956.4862536656892
Europa,False,TRAPPIST-1e,46.0,False,0.0,370.0,0.0,2395.0,1638.0,False,C,P,4403.0
Earth,False,TRAPPIST-1e,28.0,False,62.0,202.0,542.0,0.0,476.35311409149364,True,F,P,1282.3531140914936
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,719.0,274.0,0.0,False,E,P,993.0
Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,1.0,34.0,0.0,774.0,False,G,P,809.0
Earth,False,PSO J318.5-22,31.0,False,239.0,321.0,0.0,0.0,124.0,False,F,P,684.0
Mars,False,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,476.35311409149364,True,A,P,476.35311409149364
Europa,False,TRAPPIST-1e,36.0,False,994.0,526.0,0.0,7.0,1279.0,False,A,P,2806.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Europa,True,55 Cancri e,41.0,True,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,False,TRAPPIST-1e,25.0,True,350.53903958944284,280.0,714.0,0.0,0.0,False,D,P,1344.5390395894428
Earth,False,55 Cancri e,24.0,False,700.0,0.0,0.0,0.0,0.0,False,F,P,700.0
Earth,False,TRAPPIST-1e,37.0,False,18.0,238.0,0.0,528.0,0.0,False,G,P,784.0
Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Europa,False,55 Cancri e,27.0,False,0.0,33.0,9.0,1847.0,2035.0,False,E,S,3924.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,False,C,P,5676.0
Earth,False,TRAPPIST-1e,29.0,False,68.0,74.0,713.0,37.0,15.0,True,G,P,907.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,316.0,0.0,485.74408365437534,338.0,True,G,P,1139.7440836543753
Europa,False,TRAPPIST-1e,41.0,False,0.0,371.0,0.0,1701.0,21.0,False,A,S,2093.0
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S,0.0
Europa,False,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,False,A,S,2790.0
Earth,False,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,True,G,S,846.0
Earth,False,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,False,F,P,3137.0
Europa,False,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,True,C,S,3378.0
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,True,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Mars,False,TRAPPIST-1e,33.0,False,1373.0,0.0,23.0,920.0,6.0,True,D,S,2322.0
Earth,False,TRAPPIST-1e,44.0,False,0.0,714.0,174.0,0.0,0.0,True,G,S,888.0
Earth,False,TRAPPIST-1e,37.0,False,0.0,1190.0,4.0,455.0,71.0,True,G,S,1720.0
Earth,False,PSO J318.5-22,18.0,False,103.0,0.0,181.0,1611.0,22.0,False,F,S,1917.0
Earth,False,TRAPPIST-1e,33.0,False,1288.0,2.0,0.0,0.0,1.0,True,F,S,1291.0
Mars,False,TRAPPIST-1e,21.0,False,1244.0,0.0,1119.0,0.0,3.0,False,F,P,2366.0
Mars,False,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,False,F,P,1820.0
Mars,False,55 Cancri e,16.0,False,1337.0,0.0,2614.0,0.0,0.0,False,D,P,3951.0
Mars,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Mars,False,TRAPPIST-1e,41.0,False,1203.0,756.0,140.0,0.0,0.0,False,E,P,2099.0
Earth,False,PSO J318.5-22,28.0,False,545.0,0.0,501.0,0.0,0.0,False,F,P,1046.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,476.35311409149364,True,F,S,476.35311409149364
Mars,False,TRAPPIST-1e,25.0,False,1610.0,29.0,6.0,0.0,0.0,False,F,S,1645.0
Mars,False,TRAPPIST-1e,34.0,False,470.0,0.0,270.12864211105006,45.0,539.0,False,D,S,1324.12864211105
Earth,False,TRAPPIST-1e,21.0,False,0.0,13.0,813.0,0.0,0.0,True,G,P,826.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,False,G,P,884.0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S,0.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,B,P,0.0
Europa,False,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,C,S,5107.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,False,F,P,757.0
Earth,False,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,True,G,P,753.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,False,F,S,2599.0
Earth,False,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,False,F,P,701.0
Mars,False,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,True,F,P,1429.0
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Earth,False,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,False,F,S,704.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,G,P,952.0
Mars,False,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,False,F,S,3693.0
Mars,False,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,True,F,S,2599.0
Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,G,P,539.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,485.74408365437534,3047.0,False,F,P,3579.7440836543756
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,False,F,P,704.0
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,False,F,P,692.0
Earth,False,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,F,S,2175.0
Europa,False,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,True,B,S,8513.0
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,False,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,485.74408365437534,0.0,True,C,S,4154.744083654376
Earth,False,PSO J318.5-22,15.0,False,350.53903958944284,0.0,533.0,72.0,0.0,False,F,S,955.5390395894428
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,False,G,S,706.0
Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,G,S,767.0
Earth,False,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,F,P,1233.0
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,F,P,0.0
Earth,False,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,False,F,P,2023.0
Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,False,F,P,781.0
Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,G,P,809.0
Mars,False,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,D,P,866.0
Mars,False,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,F,P,2598.0
Mars,False,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,True,D,S,1056.0
Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,G,P,704.0
Earth,False,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,True,F,P,806.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
